student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
217339,female,ARTS,yes,Graduate,no,24,5.956857523,75.09409398,64196,6,16.4,21,0,9,no,1
209478,female,CIVIL,no,Postgraduate,no,26,5.175476698,78.46865551,84845,2,19.1,36,0,0,no,0
215104,other,ARTS,no,Graduate,no,20,6.901314992,83.51567244,57351,6,21.7,29,0,9,no,0
204989,other,BIO,no,Primary,yes,21,4.425117602,81.04890836,72059,3,15.1,14,3,5,no,0
200738,male,CIVIL,no,Graduate,yes,21,6.547314652,86.40001472,40604,4,24.2,2,1,9,no,0
219817,other,BIO,no,Secondary,no,23,5.628268627,63.45198242,90570,6,23.8,18,1,2,no,1
203376,female,CIVIL,no,Graduate,yes,18,5.203299541,88.59955793,60346,2,6.6,50,3,3,yes,0
211150,female,CS,yes,Graduate,no,17,6.232523509,63.25463486,49271,2,11,21,3,4,no,0
207305,female,CIVIL,no,Graduate,yes,24,4.734731716,75.09409398,69944,6,7.8,2,2,9,yes,1
204744,female,CS,yes,Graduate,no,20,6.174162582,80.69440189,75524,4,18,8,3,8,no,1
213079,other,ME,yes,Secondary,no,22,5.623744378,64.69143964,27017,5,23.4,12,4,2,no,1
212806,male,BIO,no,Graduate,no,22,5.220080405,74.07621355,38387,4,22.9,0,0,1,no,0
214994,male,CIVIL,no,Postgraduate,no,21,5.500271303,78.037951,61952,4,14.2,22,3,7,no,0
206132,female,ECE,no,Graduate,no,25,6.161521782,64.46786601,58863,2,12.3,51,4,5,no,0
204205,other,BIO,no,Graduate,no,21,5.424866913,78.9066164,61450,4,6.3,35,1,1,yes,0
218892,female,CIVIL,no,Primary,no,24,4.62470798,72.54698679,63193,3,20.9,55,3,5,yes,0
218164,male,CIVIL,yes,Graduate,yes,19,6.400938382,64.25594296,78601,5,15.5,52,2,4,no,1
204307,male,ECE,yes,Postgraduate,no,23,6.173283699,72.09188936,32981,4,11.6,43,2,9,no,0
212531,other,BIO,no,Graduate,no,18,4.980429377,62.64317628,71838,5,10.2,10,1,9,yes,1
204058,other,CS,yes,Graduate,no,20,6.550561029,84.15495083,49468,5,15.3,2,3,1,yes,0
202617,other,ECE,no,Graduate,no,25,6.857213728,79.46715297,48119,2,20.5,34,4,2,yes,0
206750,other,ME,no,Graduate,no,16,6.415394771,82.71884684,42687,2,10.7,1,4,7,no,0
207020,female,CIVIL,yes,Primary,no,20,6.075857748,56.82177761,48816,3,18.8,58,2,3,no,0
214411,other,ARTS,no,Graduate,no,19,4.319520566,87.51330828,36556,5,19,48,3,2,yes,1
211506,male,ECE,no,Graduate,yes,20,5.810329815,69.22243593,43537,6,14.3,27,2,2,no,1
206427,other,CIVIL,no,Postgraduate,yes,21,4.706532084,85.66014281,57614,4,7.7,42,1,8,no,0
203230,male,BIO,no,Graduate,no,16,5.04326105,83.02062076,25840,2,18.8,54,4,4,no,0
217594,female,ARTS,no,Graduate,yes,19,4.084396363,77.47239191,50414,5,21,52,3,3,no,0
205194,female,CS,yes,Postgraduate,no,19,4.277290523,90.73050264,64883,3,6.6,14,1,2,no,0
200563,female,ARTS,no,Graduate,yes,20,5.500271303,65.46915713,59319,4,17.1,44,1,4,yes,0
219285,other,CS,no,Graduate,no,24,6.020902336,61.93794854,28126,3,9.9,57,1,6,no,1
213770,female,CIVIL,no,Graduate,yes,17,4.389027532,74.25470882,56203,3,22.9,16,2,8,no,1
211222,male,ME,no,Graduate,no,22,4.879828925,73.37702785,46962,4,12.3,40,0,8,no,1
219106,male,ECE,no,Secondary,no,25,6.987304608,67.54843021,39244,6,12.5,41,0,1,no,0
206685,other,ECE,no,Graduate,no,16,6.042897967,66.80081001,44961,4,19.7,35,0,9,yes,0
202003,male,BIO,no,Primary,no,19,4.779961317,77.82701828,47423,6,22.2,58,4,9,no,0
214902,male,COMMERCE,yes,Graduate,no,21,6.335603136,71.95933123,26713,5,15.9,17,0,4,no,0
208887,female,ECE,no,Graduate,yes,19,4.261353987,57.59786084,31723,5,11.4,42,3,7,no,1
216739,male,BIO,no,Graduate,no,22,5.072980551,81.07278546,50891,4,15.7,54,2,1,no,0
219236,male,CIVIL,no,Graduate,no,25,4.003328535,78.94714538,49676,5,24,57,2,9,no,1
203168,male,CS,yes,Graduate,no,24,6.377921332,92.31982937,40438,5,24.1,30,1,0,no,0
206649,female,ARTS,no,Primary,no,16,6.70443061,78.34194174,49132,3,12.7,45,3,4,no,0
218997,other,ME,no,Primary,yes,18,5.390768487,100,31658,4,14.2,37,2,7,no,0
209875,female,ME,yes,Primary,no,17,6.413500823,64.0792563,55092,4,13.5,27,2,5,yes,1
215105,male,ME,no,Postgraduate,no,20,6.110437992,57.45620545,43471,3,19,36,2,8,yes,0
209960,other,CIVIL,no,Primary,yes,18,5.500271303,60.4659872,12981,4,16.2,14,1,8,no,1
215985,other,ME,no,Graduate,yes,21,6.807968295,96.92275149,-9245,2,24.9,42,0,4,no,1
202043,female,ARTS,no,Graduate,no,22,5.325222471,76.5353866,14196,4,23.9,55,1,3,no,1
203820,female,CS,no,Primary,no,18,6.678092892,74.69395838,67575,4,11.1,4,4,9,no,0
207363,other,CIVIL,no,Secondary,no,16,5.575030629,73.08693479,53967,6,18.2,58,0,8,no,0
208323,male,ME,yes,Graduate,no,17,4.050149891,85.03951062,4103,6,12.6,35,2,2,no,0
201456,female,ME,no,Secondary,yes,20,5.500215952,75.09409398,43470,4,7,8,2,0,yes,1
205678,other,CS,no,Graduate,no,22,6.570257051,69.05170912,33055,3,15.1,3,0,5,no,0
210711,female,ARTS,no,Secondary,yes,26,5.010660135,73.29447087,78396,5,8.1,59,4,3,no,0
209561,male,CS,no,Graduate,no,16,6.628657961,63.81586709,41214,3,8.1,39,0,2,yes,0
201427,male,ECE,yes,Graduate,no,16,5.656803526,78.18426614,109709,2,16.3,8,2,8,no,0
208608,male,CIVIL,no,Graduate,no,24,5.552916626,78.81498467,61596,2,15.5,5,2,9,no,0
215364,female,CIVIL,no,Secondary,no,21,5.334048692,52.98336188,40027,5,7.7,53,1,6,no,1
216839,male,ECE,no,Primary,yes,20,4.22514,62.86805237,51230,4,5.3,30,1,1,yes,0
209237,female,ECE,yes,Graduate,yes,25,5.077041202,89.74738467,56471,3,22.3,22,4,7,no,1
206433,other,ECE,no,Graduate,no,19,4.230714239,69.07874524,45129,3,17.3,10,1,9,no,0
201911,female,CIVIL,no,Postgraduate,no,26,5.933405533,75.21634179,90281,5,6.2,42,4,2,no,0
200503,other,COMMERCE,no,Graduate,no,20,5.913052495,79.16072494,46948,4,22,2,3,5,no,0
202534,male,CIVIL,yes,Graduate,yes,21,4.278159956,90.14825818,28363,6,12.5,44,0,0,yes,1
217814,other,ARTS,no,Graduate,no,22,4.662529153,74.60427416,78763,6,8.2,28,3,7,no,1
202781,male,COMMERCE,no,Primary,yes,22,5.645431704,87.38224119,54493,4,22.7,10,3,3,yes,0
201710,other,ME,yes,Graduate,no,18,6.618086631,80.50202473,31991,5,8.7,4,4,5,yes,1
204401,male,ME,no,Graduate,yes,24,4.309252789,87.60700797,46974,4,11.6,6,0,6,yes,0
207717,female,CIVIL,no,Graduate,no,23,5.573094766,69.7604291,57448,5,24,25,1,7,no,0
217034,male,BIO,no,Graduate,no,24,6.257743036,87.12836673,41758,4,24.4,57,0,8,no,0
213902,other,COMMERCE,no,Graduate,yes,17,6.730965014,80.77180573,12713,6,11.7,56,0,7,yes,0
212285,other,COMMERCE,no,Graduate,yes,18,4.455572799,58.17472983,62490,4,24.8,14,3,0,no,1
205129,other,ECE,no,Graduate,no,24,6.228311422,99.47021393,47960,2,17.2,14,0,1,no,0
201805,male,CIVIL,no,Postgraduate,no,20,5.627773249,70.35186619,47917,4,9.3,0,1,1,no,0
201768,male,COMMERCE,yes,Primary,no,25,4.904675153,75.09409398,32228,3,19.8,35,4,0,yes,0
201288,female,ECE,no,Graduate,no,20,4.649036992,86.24013809,94005,2,16.4,1,1,7,no,0
203971,male,COMMERCE,no,Graduate,no,23,6.296289406,68.54510056,78951,6,12,47,1,5,yes,0
217626,female,ARTS,no,Graduate,yes,20,6.831119234,62.76143571,20475,4,14.4,9,0,7,yes,0
216189,other,CIVIL,no,Primary,yes,16,5.642587899,72.04950713,38367,4,15.1,37,1,8,no,0
212492,female,ARTS,no,Graduate,no,19,5.269653642,84.96756765,31676,5,9.5,39,4,6,yes,1
212277,male,ME,no,Graduate,no,23,6.537345686,74.72509358,61819,4,6.6,21,0,8,no,0
214156,male,CS,no,Graduate,yes,22,5.712013999,66.57721819,72464,3,9,3,0,7,yes,0
202326,other,ECE,no,Graduate,yes,25,4.802004235,77.28239641,56348,4,7.8,6,3,8,no,0
207303,male,ECE,no,Graduate,yes,23,5.177390608,64.72830983,87870,6,12.7,58,4,8,yes,1
217751,female,CIVIL,yes,Graduate,yes,16,4.230436522,61.52944731,51336,5,6.2,52,4,7,yes,0
204489,other,ECE,yes,Graduate,no,25,5.797572166,82.1681893,63608,4,21.5,55,3,0,yes,0
215910,male,BIO,no,Graduate,no,23,6.638600355,91.58635921,31574,2,17.6,17,0,8,no,0
219700,female,CS,no,Graduate,no,23,5.306719309,69.93133926,41341,2,11.3,20,2,5,no,1
204279,male,BIO,no,Secondary,no,22,6.275935192,74.03704313,38264,6,22.4,33,0,1,no,0
215157,other,CS,no,Graduate,no,21,6.886314572,68.89520829,60876,4,19,29,4,0,yes,0
219131,female,CS,yes,Graduate,no,24,4.344214219,85.16727244,95383,3,19.3,36,1,6,no,0
206309,other,CIVIL,no,Graduate,yes,19,5.276073765,70.72540141,59422,6,16.4,59,2,7,no,1
212578,other,CS,yes,Secondary,yes,16,4.992197192,50.50293445,47178,3,15.1,57,3,8,yes,0
218083,other,ECE,no,Graduate,yes,26,5.500271303,80.30174856,10968,4,10.7,56,2,4,no,1
219188,female,BIO,no,Graduate,no,26,6.555863726,78.8399611,76221,6,24.7,57,0,9,no,1
204097,female,COMMERCE,yes,Graduate,no,23,4.117263855,57.70538881,9161,4,6.7,11,3,4,no,1
214297,other,CS,yes,Postgraduate,no,26,5.180450068,85.3263548,67066,2,23.9,53,3,7,no,0
210584,other,ARTS,no,Graduate,yes,21,6.127623208,74.32497606,34306,5,6.3,1,1,3,no,0
219861,female,COMMERCE,yes,Primary,yes,17,4.675135942,86.75439804,54430,5,7.4,18,3,1,no,0
212051,male,COMMERCE,no,Secondary,no,16,5.626206168,71.32024121,23995,3,10.7,24,0,7,no,1
202950,female,ME,no,Primary,no,18,6.687931885,78.92824114,31473,4,9.2,24,2,9,no,0
210126,male,CS,no,Graduate,no,17,4.963554669,80.20715709,34192,5,23,48,4,4,no,1
214909,female,CIVIL,yes,Postgraduate,yes,25,4.946345871,81.95690528,56375,3,7.3,25,1,9,no,1
216392,other,CIVIL,no,Postgraduate,no,24,5.523041203,77.51532569,65934,5,22.4,42,3,3,no,1
203111,female,CIVIL,yes,Graduate,no,21,4.418619796,68.43535908,12215,6,13.4,41,2,5,no,1
217496,female,CIVIL,yes,Primary,no,16,6.863833162,97.20310516,34785,2,17.1,35,2,1,no,0
216476,female,COMMERCE,no,Graduate,no,17,5.466184957,88.39609213,30612,3,19.2,58,2,2,no,0
209640,female,CIVIL,yes,Graduate,no,19,6.032196681,77.81594306,36546,3,13.1,47,1,9,no,0
204010,male,CIVIL,no,Graduate,no,24,5.732125851,88.11070394,57489,3,21.8,33,4,2,no,1
213218,other,CIVIL,yes,Graduate,no,20,6.779156422,63.82295725,59756,2,7.1,59,1,3,no,0
217387,female,BIO,yes,Graduate,yes,18,6.745501195,73.94245759,83513,2,8,52,0,9,no,0
205207,female,ARTS,no,Graduate,yes,25,4.144637053,61.91052276,58319,5,15.4,21,3,1,no,1
216076,female,BIO,no,Secondary,yes,19,6.181256381,100,19252,4,7.2,27,1,3,no,0
206198,other,CIVIL,no,Graduate,no,22,5.912677938,86.56744103,55091,3,16.5,45,2,3,no,0
214791,female,CIVIL,yes,Secondary,no,20,6.416487909,73.70561269,56448,5,11.2,56,3,1,no,1
219339,other,BIO,yes,Primary,yes,25,6.848538332,63.57176634,32739,5,20.9,26,1,3,yes,1
200351,female,ECE,no,Graduate,no,17,5.642900496,68.45451909,67131,5,7.6,5,2,6,yes,0
216362,other,ARTS,yes,Secondary,no,24,6.4429096,78.99941762,49340,3,10.2,3,2,1,no,0
218623,other,BIO,yes,Graduate,no,18,5.864343567,77.44513592,68577,6,24.3,7,0,1,yes,0
200696,female,CS,yes,Secondary,yes,17,5.350220125,60.88194267,68508,4,18.8,1,4,0,yes,1
208538,male,ME,yes,Graduate,yes,26,4.912711735,78.24548839,39176,2,22.4,22,2,3,no,0
202195,other,CS,no,Graduate,yes,25,5.494402603,69.04975734,38617,2,23.4,11,2,8,no,0
216823,male,CIVIL,no,Postgraduate,no,19,4.920968819,81.52686671,19022,4,6.1,39,3,5,no,0
203394,female,ECE,no,Secondary,no,19,6.516324828,83.0511893,42515,2,13,3,2,1,no,0
216418,female,CIVIL,no,Postgraduate,yes,21,4.111279911,82.35778988,49817,6,13.2,37,4,8,no,0
208842,other,ME,no,Postgraduate,no,16,5.518454312,60.63619176,93250,3,23.9,11,3,1,no,1
200606,male,CIVIL,no,Postgraduate,yes,21,4.301765234,79.45139944,50002,3,15.1,42,2,9,no,0
205195,other,ME,yes,Primary,no,22,6.923715948,53.72382038,75863,2,15,47,4,7,no,0
201611,female,CIVIL,yes,Graduate,no,17,6.990110472,73.19418656,39973,2,9,45,4,5,no,0
206687,female,COMMERCE,no,Postgraduate,no,19,5.558523657,80.90984674,80234,5,22.1,3,2,1,no,1
204702,male,BIO,yes,Graduate,no,24,6.979841801,73.43848415,38904,4,20,55,3,8,yes,0
209262,male,ECE,yes,Graduate,yes,24,4.256460559,58.83104741,50246,4,15.2,24,0,0,no,0
207731,male,CIVIL,yes,Postgraduate,no,17,4.040683162,82.90187723,55800,4,15.1,48,1,9,no,1
215956,male,ARTS,no,Secondary,yes,23,6.530039207,80.12032893,68745,2,12.3,46,3,3,no,0
214972,female,CIVIL,no,Graduate,no,25,4.802356987,74.36151229,54138,6,8.1,43,4,3,no,0
211266,male,CIVIL,no,Primary,no,26,4.081745471,70.13508362,17849,2,9,35,4,6,no,0
212811,female,ARTS,no,Graduate,no,23,6.089512872,74.49051466,56638,3,13.1,57,3,6,yes,0
205945,other,ARTS,no,Secondary,no,22,6.300102033,83.281452,48327,3,20,26,1,6,no,0
215431,other,COMMERCE,no,Postgraduate,no,21,4.327569397,75.09409398,51858,6,14.2,37,0,9,no,1
203669,male,ME,no,Secondary,yes,20,5.181058784,68.36755063,74384,4,5.4,27,2,5,no,1
209543,female,ME,yes,Graduate,no,26,5.500271303,73.47450297,47353,6,16.6,30,3,4,no,1
200119,male,CIVIL,no,Graduate,no,16,6.677788564,64.82675786,51151,2,24.8,9,0,7,yes,0
219928,other,ME,no,Secondary,no,19,5.093129908,58.18712888,38050,5,20.7,26,3,9,no,1
211800,other,BIO,no,Postgraduate,no,22,5.430780173,65.10346839,61053,4,16,16,1,4,no,0
200408,female,ECE,no,Graduate,no,21,5.01157608,60.16687864,43079,6,10.8,10,3,3,no,0
207920,male,CIVIL,no,Postgraduate,no,22,5.528014577,77.00363541,36289,5,11,55,2,1,no,0
211668,other,ME,yes,Secondary,no,25,5.361443349,78.12136701,52537,5,7.9,39,4,4,no,1
202450,female,ECE,no,Graduate,yes,19,5.500271303,55.10227168,43127,4,21.7,53,0,9,no,1
212789,other,CS,no,Graduate,yes,17,5.560997066,96.30874873,54854,6,23.4,21,1,6,no,0
214673,male,CIVIL,yes,Graduate,yes,17,4.0982211,85.80358195,35227,2,22,4,0,3,no,1
203425,other,CIVIL,no,Graduate,yes,18,6.996271937,96.5483723,43020,2,12.8,55,1,9,yes,0
208260,female,ECE,yes,Secondary,no,17,6.424430044,84.10014868,39258,4,7.8,8,0,7,no,0
208870,female,CIVIL,no,Primary,no,20,4.343623286,92.83268977,24394,4,20.9,59,4,1,no,0
208066,other,CIVIL,no,Primary,no,21,5.774652419,84.58247169,69804,2,6.9,1,2,4,no,0
210612,male,COMMERCE,no,Graduate,no,18,6.856794525,78.76492391,76829,4,16.2,28,3,0,yes,0
217027,male,CIVIL,yes,Graduate,no,19,4.209638429,83.3433307,49803,4,23.6,50,3,6,no,0
216840,female,CS,yes,Graduate,no,17,6.584924613,70.48473691,56715,5,12.2,35,2,3,no,0
219257,male,ECE,no,Graduate,yes,26,4.058003458,50.85773298,66036,6,15.1,52,3,3,yes,1
210650,female,CIVIL,no,Graduate,no,23,6.710636037,75.32522095,48535,5,23.5,9,1,9,no,0
208858,other,CIVIL,no,Primary,yes,19,5.165896116,78.81898134,31374,4,16.2,28,4,8,yes,1
205537,other,CS,no,Graduate,no,24,4.438701381,75.09409398,60826,4,23.3,13,1,9,no,0
218662,other,BIO,no,Primary,no,20,6.456960852,71.36140951,39492,5,22.2,59,2,0,yes,1
215556,female,CS,no,Graduate,no,22,6.831787691,86.91112301,68944,2,20.7,22,4,8,no,0
211685,male,CIVIL,yes,Postgraduate,no,25,5.05850206,77.98416453,75041,2,24.1,42,2,4,yes,0
214814,other,COMMERCE,no,Primary,no,21,4.565753117,86.6874528,32452,4,10.4,45,1,1,yes,1
202981,other,CIVIL,yes,Primary,no,24,5.060158555,98.14814853,41263,5,15.1,7,0,1,no,0
216764,male,COMMERCE,yes,Graduate,no,20,5.643355007,63.77658528,73113,6,14.7,31,3,3,yes,0
205034,male,CS,yes,Secondary,no,17,5.887964975,70.85175162,35029,4,16.6,33,1,8,no,1
210712,female,BIO,no,Graduate,no,24,5.418387876,88.72478707,87883,4,12.1,59,3,6,no,0
205689,male,ARTS,yes,Graduate,no,17,5.211511686,71.27547118,71571,4,20.3,45,4,4,no,1
213581,male,COMMERCE,no,Graduate,yes,23,5.525378723,84.90429003,33213,5,19.7,10,3,0,yes,0
210482,female,CIVIL,yes,Secondary,no,21,6.117657745,66.70903518,32615,4,9.7,58,1,1,no,0
200208,male,CS,no,Postgraduate,no,23,4.199496165,73.80149682,70561,5,6,21,2,1,no,0
202247,male,CIVIL,no,Primary,no,24,4.369851788,63.81151126,40301,5,18.1,27,3,2,no,1
202930,male,CIVIL,no,Primary,no,22,5.500271303,80.92638128,715330,2,8.4,23,3,5,no,0
203965,male,CIVIL,yes,Postgraduate,yes,21,5.269622345,70.34410253,40877,3,21.3,39,0,1,no,0
219706,male,ECE,no,Secondary,no,19,5.822300437,71.26880368,24098,5,19.6,34,0,6,no,0
204049,other,ECE,no,Postgraduate,no,25,5.492158523,79.12666236,33592,4,24.3,35,3,9,no,0
203233,other,CS,no,Graduate,no,24,5.767693868,74.21025897,85637,6,13.3,12,0,6,yes,0
210499,male,COMMERCE,yes,Graduate,no,18,5.363951296,65.19132946,60841,4,23.7,15,3,2,no,1
212858,female,ME,yes,Postgraduate,no,21,5.310494593,65.86584529,40527,5,22.7,50,2,9,no,1
210004,female,ARTS,yes,Graduate,no,20,5.500271303,99.7771133,44541,3,17.2,53,0,3,no,0
215908,other,ARTS,no,Graduate,no,21,5.87415414,86.89800084,26417,3,9.7,11,1,9,no,0
206983,male,ARTS,no,Secondary,no,22,5.581393293,77.45862388,34506,3,9.1,16,4,4,yes,0
209672,other,ARTS,yes,Graduate,no,24,4.7191434,61.6142759,24077,5,19.1,43,3,1,no,0
200828,female,ARTS,no,Postgraduate,no,19,6.207367313,70.44232556,15793,3,17.1,55,3,1,no,0
211364,female,CS,no,Graduate,yes,23,6.165810471,71.24804199,51943,6,24.1,46,1,3,no,0
218768,other,ECE,yes,Postgraduate,yes,26,5.307914947,75.09409398,51823,3,19.6,9,2,7,no,0
208238,male,CS,no,Secondary,no,21,5.950203797,96.6383255,71041,4,6.3,14,0,1,yes,0
212347,male,BIO,yes,Graduate,no,21,6.114251084,69.3513876,72741,2,11.4,19,1,5,no,0
214503,other,CIVIL,no,Postgraduate,no,21,5.500271303,81.34765848,62926,5,6,56,1,5,no,0
217710,other,CIVIL,no,Postgraduate,yes,19,6.356579071,86.98598803,72257,3,21.1,47,3,3,no,0
202698,other,ARTS,no,Graduate,yes,18,4.303078123,86.17222448,58700,5,16.7,47,1,1,yes,0
214500,other,ECE,no,Secondary,no,18,6.657872879,80.44176108,51147,4,16.2,24,3,3,no,1
216709,male,ME,yes,Graduate,no,20,5.863161625,100,639850,5,18.5,35,1,7,no,0
213367,male,BIO,no,Primary,no,21,4.90801913,82.90663046,40836,4,18.2,51,1,5,no,0
217186,male,CIVIL,no,Graduate,no,19,4.192745355,73.20088006,66896,5,24.9,30,1,9,no,1
214244,other,ARTS,no,Graduate,no,23,4.120658241,53.37590348,65274,2,15.3,26,3,8,yes,1
217205,other,ME,yes,Graduate,no,21,5.432491363,70.89096722,80082,4,15.7,2,0,1,no,0
202518,female,ECE,yes,Graduate,no,19,4.290853746,68.35470807,46703,3,11.9,40,1,1,no,1
217866,female,CIVIL,yes,Secondary,yes,16,4.805732211,88.90039573,69091,2,10.2,26,0,5,no,0
209143,male,CS,no,Graduate,yes,19,5.518064138,63.06439115,61987,5,7.5,51,0,3,no,1
206650,male,CIVIL,no,Graduate,no,20,5.235495755,98.98701026,63771,6,6.3,21,3,8,no,1
209720,other,ME,yes,Graduate,yes,16,5.274582398,67.45743133,15847,3,15.2,38,2,0,no,0
211752,other,ME,no,Graduate,yes,26,6.26155215,75.09409398,68993,6,17.9,52,4,0,no,1
216594,male,BIO,yes,Graduate,yes,17,6.456036424,77.84371913,57833,4,22.2,2,0,3,no,0
211941,male,CS,no,Primary,no,25,5.398783,74.66861683,33365,2,18.3,6,1,0,no,0
212635,male,CIVIL,no,Secondary,no,22,5.127559997,80.65334565,47112,2,16.9,26,1,6,no,0
212751,female,ARTS,no,Graduate,no,16,4.054507697,63.34799586,15624,3,17.4,34,3,6,no,1
213927,male,CS,no,Primary,no,17,6.419208129,89.25082946,63690,5,23.2,29,0,5,no,0
201475,male,BIO,no,Graduate,no,25,4.756733005,65.87677747,55849,2,24.9,5,2,1,no,0
204166,other,COMMERCE,no,Primary,no,23,6.86595511,87.47686881,76721,3,20.4,57,4,3,no,0
214314,male,COMMERCE,no,Graduate,no,19,5.709083472,72.75705466,75847,5,13.3,53,1,8,yes,0
214556,male,CS,no,Secondary,no,22,4.72880126,64.58424629,55027,2,5.4,10,1,5,no,0
215932,female,ECE,no,Graduate,yes,16,4.095206341,64.07654877,69676,3,18.1,12,2,7,no,0
211013,male,CIVIL,no,Graduate,no,23,6.245828804,76.98429065,56967,4,21.4,25,4,3,no,0
219463,other,ME,no,Postgraduate,no,24,4.795104711,95.61094416,76247,3,19.7,49,4,0,no,0
202457,male,ME,no,Primary,yes,21,4.848441446,73.16281419,28580,4,13.4,54,4,2,no,0
209298,male,CIVIL,no,Postgraduate,no,26,4.441604185,84.93473244,37093,6,5.7,41,1,2,no,0
217502,other,CS,no,Postgraduate,no,17,5.119704161,91.15847349,50848,4,10.8,42,3,7,yes,0
203616,male,CIVIL,no,Graduate,no,16,6.966767457,66.65695358,56668,6,11.1,49,4,6,no,0
205474,other,CIVIL,no,Graduate,no,19,4.012636538,73.3954929,92179,5,19,32,4,0,no,1
211123,female,CS,no,Primary,yes,21,5.540862458,71.87391653,30966,4,24.7,29,1,6,no,0
213235,female,ECE,no,Graduate,no,18,6.164697067,90.29473918,4922,4,10.4,13,4,6,no,1
218315,male,CIVIL,no,Graduate,yes,21,5.268644555,82.36589606,76688,6,14.4,34,3,4,no,0
213777,other,ECE,no,Graduate,yes,25,4.899572163,77.12972996,26549,6,11.3,55,1,0,no,0
205035,other,CIVIL,no,Primary,yes,19,5.500271303,74.09801056,59847,2,22.1,7,1,8,no,0
213894,other,ME,no,Graduate,yes,26,4.037004562,85.48343482,57128,5,22.2,49,3,4,no,0
212898,male,ME,no,Graduate,no,24,4.796178414,86.95646131,76864,3,8.9,0,2,8,yes,0
219969,other,CIVIL,yes,Graduate,no,19,6.450161241,73.01040482,56435,3,19.2,39,3,9,no,0
212876,male,CS,yes,Graduate,yes,17,5.500271303,70.37831158,30984,4,9.8,40,4,7,no,1
210194,other,CIVIL,no,Primary,no,19,5.630483792,76.73081441,56927,6,18.1,2,0,3,no,0
201166,male,ECE,no,Secondary,no,19,6.283048609,83.3460226,-4308,3,5.9,19,1,0,no,0
216527,female,CIVIL,no,Graduate,no,23,4.739128035,58.10256627,56118,5,15.1,59,0,7,no,0
208816,female,CIVIL,yes,Graduate,no,18,4.977800113,88.69803702,46706,2,9.1,23,2,3,yes,0
219862,other,COMMERCE,no,Graduate,no,20,4.120555897,64.12148027,31590,4,6.1,33,2,5,no,1
217389,male,CS,yes,Secondary,no,26,5.598989584,85.04063745,29087,6,13.7,58,0,9,yes,1
218021,female,ECE,no,Graduate,no,26,4.262263068,94.5066543,57815,4,20.8,38,0,1,no,1
203165,male,ARTS,no,Graduate,no,20,6.507241558,68.12208873,52691,5,18.9,37,0,8,no,0
211958,male,ME,yes,Postgraduate,yes,21,6.619672489,75.09409398,51328,4,17.8,55,3,3,no,1
219833,other,COMMERCE,no,Secondary,yes,26,5.500271303,83.8846016,65443,5,17.8,43,1,9,no,0
213815,female,COMMERCE,yes,Primary,no,25,5.771438723,78.44317945,54329,6,24.7,44,2,2,yes,1
200720,male,BIO,no,Graduate,no,20,5.505547672,65.89741895,59895,5,18.7,14,4,6,no,1
200323,female,ME,no,Graduate,no,16,5.806810566,82.49603666,46565,6,15.4,54,2,1,yes,0
213406,male,COMMERCE,no,Secondary,yes,23,4.692291976,68.67826561,48676,5,22.5,22,4,9,yes,0
219587,male,ECE,no,Graduate,yes,19,5.864640798,74.6420904,53103,5,11,36,2,5,no,1
202448,female,CIVIL,no,Graduate,no,24,4.749551736,80.26842822,25799,3,15.1,19,2,4,no,0
213881,female,CIVIL,no,Graduate,no,20,6.40109829,79.85936008,18171,3,5.9,38,2,8,no,0
206442,male,CIVIL,yes,Primary,no,26,5.635290398,75.09409398,53512,3,15.1,53,0,2,no,1
204605,other,COMMERCE,yes,Secondary,no,20,4.587404017,62.32631132,52734,4,18.6,55,1,1,yes,1
219031,male,ME,yes,Graduate,yes,17,5.500271303,71.61747388,30999,6,17.1,46,4,2,yes,1
214332,female,ARTS,no,Postgraduate,no,16,4.920781689,86.31565772,45740,3,21.7,55,2,8,no,0
207725,other,CIVIL,no,Graduate,no,21,6.999478105,95.49140794,40456,4,11.7,3,1,3,no,0
218691,other,COMMERCE,no,Graduate,yes,25,6.531306915,99.58500116,18818,4,6,43,0,2,no,0
206114,other,ECE,no,Secondary,no,19,6.779103401,61.45211792,59312,6,15.8,25,3,3,no,0
209231,other,CIVIL,no,Graduate,no,26,5.232927595,59.54656926,70000,3,6.4,14,1,4,yes,0
210865,female,ME,no,Secondary,no,21,4.655443615,87.71585174,48178,5,21.6,33,0,5,no,0
208764,female,CIVIL,no,Graduate,yes,16,4.842434831,75.791699,465260,6,22.2,30,0,3,yes,0
217819,male,COMMERCE,no,Postgraduate,no,21,5.431868975,67.30540734,34941,6,23.7,1,2,1,no,1
213351,male,ECE,no,Secondary,yes,22,6.185747357,88.04032486,41935,3,12.4,22,4,1,no,0
212181,female,ECE,no,Secondary,yes,20,5.020166112,75.29263749,54256,3,20.1,3,2,6,yes,0
217790,male,ECE,no,Primary,no,24,6.081606785,78.80963771,23880,2,6.1,40,4,7,no,0
